projectID:ID,name,PIID,NAICSCode,NAICSDescription,ProductorServiceCode,ProductorServiceDescription,PrincipalPlaceofPerformanceCityName,PrincipalPlaceofPerformanceStateCode,PlaceofPerformanceZipCode,Sum of DollarsObligated,:LABEL
pgs02f0094xn0025921m00dv0,NAVAL MEDICAL CENTER SAN DIEGO CA STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,N0025921M00DV,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,7510,OFFICE SUPPLIES,RENTON,WA,980587501,177.2,Contract
pgs02f0094xn3594921m00070,NAVAL HOSPITAL TWENTYNINE PALMS CA STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,N3594921M0007,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,7510,OFFICE SUPPLIES,RENTON,WA,980587501,218.82,Contract
pgs02f0094xn4215821m00780,NORFOLK NAVAL SHIPYARD GF STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,N4215821M0078,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,7510,OFFICE SUPPLIES,RENTON,WA,980587501,118.44,Contract
pgs02f0094xn5572221m00010,NAVY INFORMATION OPERATIONS COMMAND STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,N5572221M0001,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,7510,OFFICE SUPPLIES,RENTON,WA,980587501,213.92,Contract
pgs02f0094xn5701221m00ar0,COMNAVAIRLANT STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,N5701221M00AR,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,7510,OFFICE SUPPLIES,RENTON,WA,980587501,100.16,Contract
pgs02f0094xn6835021m00030,NR READINESS COMMAND SOUTHWEST STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,N6835021M0003,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,7510,OFFICE SUPPLIES,RENTON,WA,980587501,128.77,Contract
pspmym221p03460,PUGET SOUND NAVAL SHIPYARD IMF ABRASIVE PRODUCT MANUFACTURING,SPMYM221P0346,327910,ABRASIVE PRODUCT MANUFACTURING,5350,ABRASIVE MATERIALS,RESERVE,LA,700846625,9840.6,Contract
pgs07f5934rn0017321f00410,NAVAL RESEARCH LABORATORY ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,N0017321F0041,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,4610,WATER PURIFICATION EQUIPMENT,RESTON,VA,201913415,12173.89,Contract
pgs35f0119yn0017321f12020,NAVAL RESEARCH LABORATORY SOFTWARE PUBLISHERS,N0017321F1202,511210,SOFTWARE PUBLISHERS,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201903200,28408.28,Contract
pgs35f0119yn0018921fg0030,NAVAL LEADERSHIPS AND ETHICS CTR SOFTWARE PUBLISHERS,N0018921FG003,511210,SOFTWARE PUBLISHERS,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RESTON,VA,201905230,14070.5,Contract
pgs35f0119yn0018921fz1520,NCIS QUANTICO VA SOFTWARE PUBLISHERS,N0018921FZ152,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,255374.27,Contract
pgs35f0119yn6134021f00030,NAWC TRAINING SYSTEMS DIV SOFTWARE PUBLISHERS,N6134021F0003,511210,SOFTWARE PUBLISHERS,7030,INFORMATION TECHNOLOGY SOFTWARE,RESTON,VA,201905230,78794.94,Contract
pgs35f0119yn6227121f001290,NAVAL POSTGRADUATE SCHOOL SOFTWARE PUBLISHERS,N6227121F00129,511210,SOFTWARE PUBLISHERS,7350,TABLEWARE,RESTON,VA,201905230,17396.63,Contract
pgs35f0119yn6660421f01890,NUWC DIV NEWPORT SOFTWARE PUBLISHERS,N6660421F0189,511210,SOFTWARE PUBLISHERS,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RESTON,VA,201905230,32499.8,Contract
pgs35f0119yn6893621f00160,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621F0016,511210,SOFTWARE PUBLISHERS,7030,INFORMATION TECHNOLOGY SOFTWARE,RESTON,VA,201905230,16884.63,Contract
pgs35f0119yn6893621f00330,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621F0033,511210,SOFTWARE PUBLISHERS,7030,INFORMATION TECHNOLOGY SOFTWARE,RESTON,VA,201905230,41400.12,Contract
phc101315d0002hc101321f00070,NAVAL INFORMATION WARFARE SYSTEMS SATELLITE TELECOMMUNICATIONS,HC101321F0007,517410,SATELLITE TELECOMMUNICATIONS,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,RESTON,VA,201911410,80533.44,Contract
pm6785419d2040m6785421f20410,COMMANDER RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,M6785421F2041,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,7G20,IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201913447,29346.2,Contract
pn0001421c10120,"OFFICE OF NAVAL RESEARCH RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",N0001421C1012,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",AC12,NATIONAL DEFENSE R&D SERVICES; DEPARTMENT OF DEFENSE - MILITARY; APPLIED RESEARCH,RESTON,VA,201904878,300000,Contract
pn0003920d0054m6785421f42000,COMMANDER COMPUTER SYSTEMS DESIGN SERVICES,M6785421F4200,541512,COMPUTER SYSTEMS DESIGN SERVICES,D315,IT AND TELECOM- DIGITIZING,RESTON,VA,201905617,799218.84,Contract
pn0010421pbf910,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,N0010421PBF91,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,6810,CHEMICALS,RESTON,VA,201913415,9644.4,Contract
pn0010421pxa130,NAVSUP WEAPON SYSTEMS SUPPORT MECH ELECTRONIC CONNECTOR MANUFACTURING,N0010421PXA13,334417,ELECTRONIC CONNECTOR MANUFACTURING,5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,RESTON,VA,201905201,93520,Contract
pn0016721p00230,NSWC CARDEROCK SOFTWARE PUBLISHERS,N0016721P0023,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201911521,55517.67,Contract
pn6449821p50350,NSWC PHILADELPHIA DIV COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,N6449821P5035,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,7B20,IT AND TELECOM - HIGH PERFORMANCE COMPUTE (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201913447,41139.88,Contract
pn6523618d8014n6523621f01060,NAVAL INFORMATION WARFARE SYSTEMS ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,N6523621F0106,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,RESTON,VA,201905856,1206216.03,Contract
pn6523621v65020,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER COMPUTER RELATED SERVICES,N6523621V6502,541519,OTHER COMPUTER RELATED SERVICES,5998,"ELECTRICAL AND ELECTRONIC ASSEMBLIES, BOARDS, CARDS, AND ASSOCIATED HARDWARE",RESTON,VA,201914347,85637.73,Contract
pn6523621v74700,NIWC ATLANTIC OTHER ELECTRONIC COMPONENT MANUFACTURING,N6523621V7470,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,5996,AMPLIFIERS,RESTON,VA,201914347,199738.75,Contract
pn6523621v76000,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER ELECTRONIC COMPONENT MANUFACTURING,N6523621V7600,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,5895,MISCELLANEOUS COMMUNICATION EQUIPMENT,RESTON,VA,201914347,235942.7,Contract
pn6600119a0001n6833521f00370,NAVAIR WARFARE CTR AIRCRAFT DIV SOFTWARE PUBLISHERS,N6833521F0037,511210,SOFTWARE PUBLISHERS,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,RESTON,VA,201904878,44880,Contract
pn6600119a0010hc102821f01150,NAVAL AIR WARFARE CENTER AIR DIV SOFTWARE PUBLISHERS,HC102821F0115,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,5356317.63,Contract
pn6600119a0010n0001921f02680,NAVAL AIR SYSTEMS COMMAND SOFTWARE PUBLISHERS,N0001921F0268,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,948208.6,Contract
pn6600119a0010n6523621f01020,NIWC ATLANTIC SOFTWARE PUBLISHERS,N6523621F0102,511210,SOFTWARE PUBLISHERS,7B20,IT AND TELECOM - HIGH PERFORMANCE COMPUTE (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,26792.48,Contract
pn6600119a0010n6600121f00860,NAVAL INFORMATION WARFARE SYSTEMS SOFTWARE PUBLISHERS,N6600121F0086,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,39880.85,Contract
pn6600119a0046n0016421fs0020,NAVSUP WEAPON SYSTEMS SUPPORT MECH SOFTWARE PUBLISHERS,N0016421FS002,511210,SOFTWARE PUBLISHERS,7.00E+20,"IT AND TELECOM - END USER: HELP DESK; TIER1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOLS (LABOR)",RESTON,VA,201905230,466.32,Contract
pn6600119a0046n6339421f00130,COMMANDING OFFICER SOFTWARE PUBLISHERS,N6339421F0013,511210,SOFTWARE PUBLISHERS,7K20,IT AND TELECOM - STORAGE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,20309.88,Contract
pn6600119a0046n6832221f78280,NAVAL EDUCATION AND TRAINING SOFTWARE PUBLISHERS,N6832221F7828,511210,SOFTWARE PUBLISHERS,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,RESTON,VA,201905230,21631.5,Contract
pn6600119a0047n0003921f20150,NAVAL INFORMATION WARFARE SYSTEMS SOFTWARE PUBLISHERS,N0003921F2015,511210,SOFTWARE PUBLISHERS,7G21,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,22949.45,Contract
pn6600119a0047n6133121f00120,NSWC PANAMA CITY ERP SOFTWARE PUBLISHERS,N6133121F0012,511210,SOFTWARE PUBLISHERS,7G21,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,24579.2,Contract
pn6600119a0047n6600121f01100,NIWC PACIFIC SOFTWARE PUBLISHERS,N6600121F0110,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,46385.43,Contract
pn6600119a0047n6600121f01320,NAVSEA HQ SOFTWARE PUBLISHERS,N6600121F0132,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,61847.24,Contract
pn6600119a0120n0025321f00030,NAVAL UNDERSEA WARFARE CENTER SOFTWARE PUBLISHERS,N0025321F0003,511210,SOFTWARE PUBLISHERS,7F20,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201903200,186559.8,Contract
pn6600119a0120n3904021f00060,PORTSMOUTH NAVAL SHIPYARD GF SOFTWARE PUBLISHERS,N3904021F0006,511210,SOFTWARE PUBLISHERS,7030,INFORMATION TECHNOLOGY SOFTWARE,RESTON,VA,201905230,40846.71,Contract
pn6600120a0022n0042121f26950,NAVAL AIR WARFARE CENTER AIR DIV SOFTWARE PUBLISHERS,N0042121F2695,511210,SOFTWARE PUBLISHERS,7D20,IT AND TELECOM - SERVICE DELIVERY MANAGEMENT (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,8115.22,Contract
pn6600120a0022n6600121f01190,NIWC PACIFIC SOFTWARE PUBLISHERS,N6600121F0119,511210,SOFTWARE PUBLISHERS,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,RESTON,VA,201905230,28133.43,Contract
pn6893621p00300,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621P0030,511210,SOFTWARE PUBLISHERS,7030,INFORMATION TECHNOLOGY SOFTWARE,RESTON,VA,201905230,14673.6,Contract
pn6893621p00450,NAVAL AIR WARFARE CENTER ENGINEERING SERVICES,N6893621P0045,541330,ENGINEERING SERVICES,U012,EDUCATION/TRAINING- INFORMATION TECHNOLOGY/TELECOMMUNICATIONS TRAINING,RESTON,VA,201905230,136000,Contract
pn6893621p00470,NAVAL AIR WARFARE CENTER PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,N6893621P0047,334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,6640,LABORATORY EQUIPMENT AND SUPPLIES,RESTON,VA,201904840,12777.8,Contract
pn6893621p00860,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621P0086,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905230,53865,Contract
pnng15sc14bn6227121f01270,NAVAL POSTGRADUATE SCHOOL ELECTRONIC COMPUTER MANUFACTURING,N6227121F0127,334111,ELECTRONIC COMPUTER MANUFACTURING,7350,TABLEWARE,RESTON,VA,201903203,58507.11,Contract
pnng15sc27bn0016421f00080,NSWC CRANE OTHER COMPUTER RELATED SERVICES,N0016421F0008,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RESTON,VA,201905230,19998.7,Contract
pnng15sc92bn6308221f60080,COMMANDING OFFICER OTHER COMPUTER RELATED SERVICES,N6308221F6008,541519,OTHER COMPUTER RELATED SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,RESTON,VA,201905030,108648.27,Contract
pnng15sd26bn6832221fm0010,NETC IT SUPPORT OTHER COMPUTER RELATED SERVICES,N6832221FM001,541519,OTHER COMPUTER RELATED SERVICES,D320,IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS,RESTON,VA,201905030,11827.32,Contract
pnng15sd72bn6308221f60070,COMMANDING OFFICER OTHER COMPUTER RELATED SERVICES,N6308221F6007,541519,OTHER COMPUTER RELATED SERVICES,7G21,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RESTON,VA,201905030,94584.33,Contract
pnng15sd81bn6523621f00480,NIWC ATLANTIC CHASN NAVY ERP OTHER COMPUTER RELATED SERVICES,N6523621F0048,541519,OTHER COMPUTER RELATED SERVICES,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),RESTON,VA,201913447,150826,Contract
pspmym221p05040,PUGET SOUND NAVAL SHIPYARD IMF CURRENT-CARRYING WIRING DEVICE MANUFACTURING,SPMYM221P0504,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,5995,"CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",RESTON,VA,201905202,432,Contract
pn0010421pda540,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER ENGINE EQUIPMENT MANUFACTURING,N0010421PDA54,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,2990,"MISCELLANEOUS ENGINE ACCESSORIES, NONAIRCRAFT",RHINELANDER,WI,545018139,9634.54,Contract
pn0017420d0004n0017421f00360,"NSWC INDIAN HEAD DIVISION SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",N0017421F0036,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",7125,"CABINETS, LOCKERS, BINS, AND SHELVING",RICHLAND,MS,392189410,2242.46,Contract
psprmm121pta240,NAVSUP WEAPON SYSTEMS SUPPORT MECH BARE PRINTED CIRCUIT BOARD MANUFACTURING,SPRMM121PTA24,334412,BARE PRINTED CIRCUIT BOARD MANUFACTURING,6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,RICHLAND,WA,993523918,333378,Contract
pn0038320dw201n0038321f0w200,NAVSUP WEAPON SYSTEMS SUPPORT OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,N0038321F0W20,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,1680,MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,RICHLAND HILLS,TX,761184200,163000008,Contract
psprpa116g001wn0038321fm20v0,NAVSUP WEAPON SYSTEMS SUPPORT AIRCRAFT MANUFACTURING,N0038321FM20V,336411,AIRCRAFT MANUFACTURING,1560,AIRFRAME STRUCTURAL COMPONENTS,RICHLAND HILLS,TX,761184200,13065.9,Contract
psprpa116g001wsprpa121fm20s0,NAVSUP WSS PHIL FMS (MPN) AIRCRAFT MANUFACTURING,SPRPA121FM20S,336411,AIRCRAFT MANUFACTURING,3010,TORQUE CONVERTERS AND SPEED CHANGERS,RICHLAND HILLS,TX,761184200,72156.24,Contract
psprpa116g001wsprpa121fm20w0,NAVSUP WSS PHIL FMS (MPN) AIRCRAFT MANUFACTURING,SPRPA121FM20W,336411,AIRCRAFT MANUFACTURING,1680,MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,RICHLAND HILLS,TX,761184200,8487.02,Contract
psprpa116g001wsprpa121fm2110,NAVSUP WEAPON SYSTEMS SUPPORT AIRCRAFT MANUFACTURING,SPRPA121FM211,336411,AIRCRAFT MANUFACTURING,1680,MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,RICHLAND HILLS,TX,761184200,50922.12,Contract
phc101321pa1280,NAVIFOR WIRED TELECOMMUNICATIONS CARRIERS,HC101321PA128,517311,WIRED TELECOMMUNICATIONS CARRIERS,DG11,IT AND TELECOM - NETWORK - TELECOM ACCESS SERVICES,RICHMOND,VA,232274342,97941.67,Contract
pn0017421p00010,NSWC INDIAN HEAD DIVISION TRUCK TRAILER MANUFACTURING,N0017421P0001,336212,TRUCK TRAILER MANUFACTURING,2330,TRAILERS,RICHMOND,VA,232341800,53798,Contract
pn0017421p00080,NSWC INDIAN HEAD DIVISION MACHINE SHOPS,N0017421P0008,332710,MACHINE SHOPS,1377,CARTRIDGE AND PROPELLANT ACTUATED DEVICES AND COMPONENTS,RICHMOND,VA,232372944,12906,Contract
pn0017421p00170,NSWC INDIAN HEAD DIVISION HARDWARE MANUFACTURING,N0017421P0017,332510,HARDWARE MANUFACTURING,1450,GUIDED MISSILE HANDLING AND SERVICING EQUIPMENT,RICHMOND,VA,232232332,15200,Contract
pn0018920dz911n0018921fz0470,"NAVAL COMMUNITY COLLEGE COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",N0018921FZ047,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",U009,EDUCATION/TRAINING- GENERAL,RICHMOND,VA,232282201,80600,Contract
pn0025321p00060,NAVAL UNDERSEA WARFARE CENTER AUDIO AND VIDEO EQUIPMENT MANUFACTURING,N0025321P0006,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,7045,INFORMATION TECHNOLOGY SUPPLIES,RICHMOND,VA,232381126,15499.28,Contract
pn0060085g1826n0622a21f00960,"NAVAL MEDICAL FORCES SUPPORT CMD COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",N0622A21F0096,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES,RICHMOND,VA,232843036,189362.5,Contract
pn4008516d2205n0348a21m00010,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0001,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3576.2,Contract
pn4008516d2205n0348a21m00020,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0002,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3720,Contract
pn4008516d2205n0348a21m00030,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0003,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3720,Contract
pn4008516d2205n0348a21m00040,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0004,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3576.2,Contract
pn4008516d2205n0348a21m00050,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0005,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3720,Contract
pn4008516d2205n0348a21m00060,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0006,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3720,Contract
pn4008516d2205n0348a21m00070,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0007,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3576.2,Contract
pn4008516d2205n0348a21m00080,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0008,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3720,Contract
pn4008516d2205n0348a21m00090,CSF DET KITTERY CHARTER BUS INDUSTRY,N0348A21M0009,485510,CHARTER BUS INDUSTRY,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",RICHMOND,VA,232202100,3720,Contract
pn4215821pe0150,"NORFOLK NAVAL SHIPYARD GF INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",N4215821PE015,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING INSTRUMENTS",RICHMOND,VA,232363036,4250,Contract
pn5005421p00030,"MID ATLANTIC REG MAINT CTR GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",N5005421P0003,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",5330,PACKING AND GASKET MATERIALS,RICHMOND,VA,232304330,31780.08,Contract
pn6833518d0018n6833521f01120,NAVAIR WARFARE CTR AIRCRAFT DIV PLASTICS MATERIAL AND RESIN MANUFACTURING,N6833521F0112,325211,PLASTICS MATERIAL AND RESIN MANUFACTURING,4920,AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,RICHMOND,VA,232282813,60143.16,Contract
pn6833521c01130,"NAVSEA HQ RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",N6833521C0113,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",AC32,R&D- DEFENSE SYSTEM: SHIPS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),RICHMOND,VT,54777741,1099804,Contract
p47qsha18d002cn6893621f00850,NAVAL AIR WARFARE CENTER HARDWARE STORES,N6893621F0085,444130,HARDWARE STORES,3419,MISCELLANEOUS MACHINE TOOLS,RIDGECREST,CA,935558665,30282.35,Contract
p47qsma19d08r9n6893621f00910,NAVAL AIR WARFARE CENTER OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,N6893621F0091,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,7195,MISCELLANEOUS FURNITURE AND FIXTURES,RIDGECREST,CA,935558665,23418.31,Contract
p47qtca19d009gn6893621f00420,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621F0042,511210,SOFTWARE PUBLISHERS,7030,INFORMATION TECHNOLOGY SOFTWARE,RIDGECREST,CA,935558665,16023.04,Contract
pgs35f0119yn6893621f01390,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621F0139,511210,SOFTWARE PUBLISHERS,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),RIDGECREST,CA,935558665,136874.2,Contract
pgs35f0202nn6893621f00300,NAVAL AIR WARFARE CENTER OTHER COMPUTER RELATED SERVICES,N6893621F0030,541519,OTHER COMPUTER RELATED SERVICES,5865,"ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT",RIDGECREST,CA,935556108,209935.82,Contract
