acqsysID:ID,name,title,description,:LABEL
acqsys000351,TOPS: acqsys000351,TRANSPORTATION OPERATIONAL PERSONAL PROPERTY STANDARD SYSTEM,"Automates and standardizes personal property movement, storage and management functions for all DOD and Coast Guard Personal Property Shipping and Processing Offices worldwide (to include privately owned vehicles)",PortfolioApplication
acqsys014576,TOPSS: acqsys014576,TOTAL OPERATIONAL PICTURE SUPPORT SYSTEM,"TOPSS is the reporting and analysis component of SPOT ES, a joint enterprise suite of systemss employed for the management, tracking, and visibility of contracted capability and contractors authorized to accompany US forces overseas",PortfolioApplication
acqsys005900,TOPVUE (SMC): acqsys005900,TOPVUE (SMC),TopVue supports the GPS mission by managing contractual data deliverables for GPS programs,PortfolioApplication
acqsys001159,TOSS: acqsys001159,TELEVISION ORDNANCE SCORING SYSTEM,Provides scoring for guided and unguided weapon employment against ground targets,PortfolioApplication
acqsys001115,TPA: acqsys001115,ENGINEER DEVELOPMENT OFFICE TRAINING & PLANNING APPLICATION,"The EDO Training Planning Application (TPA) website for the Engineer Development Flight (EDF) lists the mission, vision and strategy for the EDF, available training courses with descriptions, flight test outreach information and contact information",PortfolioApplication
acqsys007002,TPMIS: acqsys007002,TEST PROCEDURE MANAGEMENT INFORMATION SYSTEM,TEST PROCEDURE MANAGEMENT INFORMATION systems,PortfolioApplication
acqsys027875,TRAC: acqsys027875,TOTAL REPORT OF ACQUISITION CAPACITY,The Total Report of Acquisition Capacity (aka,PortfolioApplication
acqsys002476,TRTS: acqsys002476,TECHNICAL REPORT TRACKING SYSTEM,This systems is used by the Wright Research Site STINFO office to track the status of technical report due dates and filing locations,PortfolioApplication
acqsys009249,TSP: acqsys009249,TEST SUPPORT PLAN,The TSP report provides managers with information regarding a reimbursable cost estimate for a particular JON using detailed reports sorted by Cost Center and P&S Code or Category,PortfolioApplication
acqsys001163,TSPI PFPS: acqsys001163,TIME-SPACE POSITION INFORMATION POST-FLIGHT PROCESSING SYSTEM,TSR: The PFPS systemss are the primary computers for processing TSPI data in post-flight mode,PortfolioApplication
acqsys001164,TSPI/RTPS: acqsys001164,TIME-SPACE POSITION INFORMATION REAL-TIME PROCESSING SYSTEM,"TSR: Consists of Dec 5000, Dec Alphas, and rack mounted computers with subsystemss identified as TECCS, RADAPS, ACGEN, and Allen-Osborne Reference Receiver (GPS)",PortfolioApplication
acqsys007455,TSS: acqsys007455,THREAT SIGNAL INTELLIGENCE (SIGINT) SIMULATOR,"This systems demonstrates the capability of one or more mobile AIDS assets to move about in a wireless environment and transmit real-time on-board data to observations, analysis, and data fusion facilites",PortfolioApplication
acqsys006554,TSV: acqsys006554,THEATER SUPPORT VESSEL,"Supports operational movement, repositioning, and sustainment of combat forces during the Army's Transformation",PortfolioApplication
acqsys006548,TUAV: acqsys006548,TACTICAL UNMANNED AERIAL VEHICLE,"The TUAV is a real time, operator-in-the-loop simulation of a Heron UAV",PortfolioApplication
acqsys009534,TV PDMS: acqsys009534,TACTICAL VEHICLE PRODUCT DATA MANAGEMENT SYSTEM,"PURPOSE: A web based software application that provides customer (soldier) and Field Service Representatives, (FSR) contractors the ability to collect and disseminate information about worldwide combat support vehicle fleets",PortfolioApplication
acqsys006734,TVS: acqsys006734,TTSARB VOTING SYSTEM,"This is a website that staffs draft DoN Disclosure Decisions (TTSARBs) to cognizant parties, collects their on-line votes, and maintains a historical track of actions taken",PortfolioApplication
acqsys002480,TWES: acqsys002480,TEST WING ENTERPRISE SYSTEM,TWES is a Government developed and maintained web-enabled application,PortfolioApplication
acqsys011947,TWSASE: acqsys011947,46TW STAND ALONE SYSTEM ENVIRONMENT,The function of the TWSASE is to ensure standalone computer systemss are available to authorized users,PortfolioApplication
acqsys006248,TYAD-CIP: acqsys006248,CAPITAL INVESTMENT PROGRAM DB,"Provides recording of capital investment projects, awards and costs, FEP projects and FEP repairs",PortfolioApplication
acqsys006237,TYAD-CONTRACT: acqsys006237,BIDED & AWARDED CONTRACTS,"Used for management decision making, accountability of future and current workload, to maintain the status of contract actions",PortfolioApplication
acqsys006428,TYAD-CREDIT: acqsys006428,NATIONS BANK CARD TRACKING,Database tracks employee Government Travel Credit Cards,PortfolioApplication
acqsys006236,TYAD-SOLICIT: acqsys006236,BID SOLICITATION TRACKING,"Answering inquiries, also to print bidder mailing lists, labels, and bid results to various organizations",PortfolioApplication
acqsys017388,UCTRS: acqsys017388,USW CTO TECHNOLOGY ROADMAPPING SYSTEM,"A software tool that provides the ability for users to: 1) Anticipate and plan for future warfighter requirements and technology developments that will impact current and next-generation cababilities, 2) More accurately forecast the future of planned products and align project selection with organizational goals, 3) Share real-time product and technology roadmaps with distributed teams, acquisition program offices, and stakeholders to reduce business risk and drive broad participation in the planning process, and 4) Tightly link day-to-day operational activities with strategic technology development initiatives",PortfolioApplication
acqsys001553,UEFORMS: acqsys001553,UNCLASSIFIED NAVAL NUCLEAR PROPULSION INFORMATION ELECTRONIC ENGINEERING FORMS,UEFORMS Website provides access to various Navy engineering forms and allows authorized users access via a single point of entry and serves as a modular developed workflow software application and repository for completed engineering forms,PortfolioApplication
acqsys060081,UFMS: acqsys060081,Unified Financial Management System (UFMS),UFMS is an integrated solution that combines and replaces six core financial management and multiple procurement systems operating across the Department of Justice (DOJ),PortfolioApplication
acqsys008741,UNIPO: acqsys008741,UNCLASSIFIED NIPO WEB SERVERS,"This record was created to provide consistency between the systems Security Authorization Agreement (SSAA) title description, the Authority to Operate (ATO) letter description and the DITPR-DON database",PortfolioApplication
acqsys015081,USIC: acqsys015081,UNMANNED SYSTEMS INFORMATION CATALOG,The systems should be available to the entire DoD to search and retrieve information on approximately 150 vehicles,PortfolioApplication
acqsys001467,USXPORTS: acqsys001467,UNITED STATES EXPORTS SYSTEM,"USXPORTS is a $30 million plus, mission essential IT systems, which is having a positive and lasting impact on our national security, homeland defense, and the US economy",PortfolioApplication
acqsys002488,VAES: acqsys002488,AIR VEHICLES ENTERPRISE SYSTEM,"The Air Vehicles Enterprise systems (VAES) supports the Air Force Research Laboratory (AFRL), Air Vehicles Directorate (RB) mission by providing unique mission essential functionality to AFRL/RB by providing and supporting such capability as: electronic Laboratory Management Reviews (LMRs), directorate change management processes, program and project management, dashboards, and other functionality",PortfolioApplication
acqsys000392,VAMOSC: acqsys000392,NAVAL VAMOSC APPLICATION SYSTEM,The Naval Center for Cost Analysis (NCCA) is responsible for both the Naval VAMOSC systems and the NCCAWeb systems - jointly referred to as the Naval VAMOSC Application systems,PortfolioApplication
acqsys008727,VBPS: acqsys008727,"VIEW, BID, POST SYSTEM","This systems serves as a ""bulletin board-like"" systems in that it makes available to users (e",PortfolioApplication
acqsys010470,VCE: acqsys010470,VIRTUAL CONTRACTING ENTERPRISE,VCE enables total visibility and analysis of all elements of the contracting mission,PortfolioApplication
acqsys001167,VDAS: acqsys001167,VIDEO DATA ANALYSIS SYSTEM,"Used for reduction of video data recordings for evaluation of weapon release, weapon trajectory, and impact",PortfolioApplication
acqsys060082,VIPR: acqsys060082,Virtual Incident Procurement (VIPR),FPDS-NG Certified CWS,PortfolioApplication
acqsys001213,VIS: acqsys001213,VIRTUAL INSIGHT,Virtual InSight (VIS) is an enterprise commercial-off-the-shelf solution that will be used throughout the Acquisition Community to support the milestone decision review process,PortfolioApplication
acqsys001271,VIS: acqsys001271,VIRTUAL INSIGHT,Virtual InSight (VIS) is an enterprise commercial-off-the-shelf solution that will be used throughout the Acquisition Community to support the milestone decision review process,PortfolioApplication
acqsys001202,VISION: acqsys001202,VERSATILE INFORMATION SYSTEM INTEGRATED ONLINE NATIONWIDE,Versatile Information systems Integrated Online Nationwide (VISION) serves as the U,PortfolioApplication
acqsys001386,VISION: acqsys001386,ATEC VERSATILE INFORMATION SYSTEM INTEGRATED ONLINE-NATIONWIDE DIGITAL LIBRARY,"Repository for Test and Evaluation planning, execution, and analysis documents",PortfolioApplication
acqsys013938,VISION (SIPR): acqsys013938,VERSATILE INFORMATION SYSTEM INTEGRATED ONLINE NATIONWIDE (SIPR),Versatile Information systems Integrated Online Nationwide (VISION) Secure Internet Protocol Router (SIPR) serves as the U,PortfolioApplication
acqsys004768,VPMS: acqsys004768,VIRTUAL PROGRAM MANAGEMENT SYSTEM,MCPC 110868 - Marine Corps systemss Command (MARCORSYSCOM)IT Procurement Tool that automates and streamlines procurement of computers and IT related products,PortfolioApplication
acqsys007444,VSIM: acqsys007444,VIRTUAL AIR DEFENSE SYSTEM SIMULATION,"VSIM is a real-time, operator-in-the-loop software simulation of two systemss: the Giraffe 75 (G75) surveillance radar and combat control center, and the SA-17 air defense weapon systems comprised of the engagement radar, missile launchers, and missiles",PortfolioApplication
acqsys002501,WARFIGHTER: acqsys002501,WARFIGHTER PROGRAM SUPPORT,"Air Force Research Laboratory?s (AFRL?s) Warfighter Database (WFDB) provides an Air Force Enterprise information management tool for up-to-date information and status of AFRL-managed Advanced Technology Demonstrations (ATDs) as required by AFI 61-101, Applied Technology Council",PortfolioApplication
acqsys000432,WAWF: acqsys000432,WIDE AREA WORKFLOW,"Enterprise solution for electronic submission, acceptance and processing of invoices and receiving reports, and matching of invoices with contracts to authorize payment",PortfolioApplication
acqsys001651,WDOL: acqsys001651,WAGE DETERMINATIONS ONLINE,"National Technical Information Service (NTIS), Department of Commerce operates systems & provides FISMA reporting",PortfolioApplication
acqsys001432,WEB761: acqsys001432,WEB761,Provide an automatic interface to CMSS to produce an electronic version of the Form 761 and Engineering Data List (EDL),PortfolioApplication
acqsys006184,WEBDAG: acqsys006184,ATEC WEBDAG,WebDAG application is a web-based application developed to support the data authentication and data review process,PortfolioApplication
acqsys004101,WEBDESK WARRES: acqsys004101,WEBDESK WAR RESERVES RELEASE,Webdesk War Reserves Release Test,PortfolioApplication
acqsys004102,WEBDESK WARROOM: acqsys004102,WEBDESK WARROOM - BHAE,Webdesk WarRoom - BHAE,PortfolioApplication
acqsys004103,WEBDESK WIMSSO: acqsys004103,WEBDESK WHO IS MY ISSO,Webdesk Who is my ISSO Webdesk WIMSSO,PortfolioApplication
acqsys004104,WEBDESK WORLDWIDE: acqsys004104,WEBDESK WORLDWIDE AVIATION LOG CONF,Webdesk Worldwide Aviation Log Conf,PortfolioApplication
acqsys004202,WEBDESK WSAR: acqsys004202,WEBDESK WEAPON SYS APP REF,Webdesk Weapon Sys App Ref,PortfolioApplication
acqsys004105,WEBDESK WSCC: acqsys004105,WEBDESK WEAPON SYS CONF CHART,Webdesk Weapon Sys Conf Chart,PortfolioApplication
acqsys004106,WEBDESK ZTL: acqsys004106,WEBDESK ZERO TECH LOOP,Webdesk Zero Tech Loop,PortfolioApplication
acqsys004110,WEBDESK-ABC: acqsys004110,WEBDESK-AMMO BOOK COMPLETE,"WebDesk-Ammo Book Complete-WebDesk ABS, systems provides National Stock Numbers, Price, Stock, and Transportation Data",PortfolioApplication
